sample	genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads	species	genus	SDP	sec_clust
44B	49B_MAG.12.fa	15.8038037099074	0.999653461631583	0.0005978914158189	2825084	41	41	15	5.49501974581306	0.0032740465732172	0.993364445092606	0.999999129987864	0.0010203732344037	0.999946905896581	0.999994298619767	1.56642057074826	False	2123	44.1959491285916	0.691644047633668	0.981105801049735	149	16	15	1635	174421	175207	0.996704854383192	1650	355208	Gilliamella sp.	Gilliamella	unclassified	47_1
44B	50B_MAG.25.fa	0.811180105004991	0.450934640688596	0.0057871193963298	4653874	100	100	0	1.16531310191165	0.0005413405575237	0.0137700333098832	0.511429760970843	0	0.978809063104675	0.982320079895138	NA	False	1	42	1	1	1358	1133	1126	495	13851	13995	0.97823635798174	1621	28619	Pantoea agglomerans	Pantoea	unclassified	15_1
44B	56B_MAG.15.fa	11.7882542986849	0.50241994089941	0.0049068449948808	1432473	125	125	1	32.7439027826054	0.0276000939435412	0.287676626365732	0.999969841041434	0.0017561282112479	0.970161785439553	0.974643826940297	NA	False	6060	62.903795379538	0.753395388590602	0.987234944893208	12296	10449	10359	4245	62109	64283	0.972921848920478	14604	204959	Bombilactobacillus sp.	Bombilactobacillus	unclassified	34_2
44B	59B_MAG.11.fa	4.87557876468778	0.80139692373283	0.0048386542770328	1660649	45	45	4	8.5006575128696	0.0066144505063439	0.439138553661852	0.986500951118195	0.0019380897383943	0.986072087267142	0.989527668648141	NA	False	2745	62.575956284153	0.749356764452399	0.995344038223719	10157	7637	7589	5895	29926	30341	0.981637390661478	13484	85208	Bifidobacterium sp.	Bifidobacterium	unclassified	58_9
44B	59B_MAG.6.fa	0.205246787357823	0.147440042289251	0.0118914805155286	4780411	13	13	0	0.690415922740971	0.0003158612583468	0.0011053442894344	0.165758969712929	0	0.979939439818319	0.986184708554125	NA	False	313	30.6805111821086	0.324016198728527	0.892984728791401	106	73	72	118	3742	3834	0.985224703913535	190	8926	Enterobacter ludwigii	Enterobacter	unclassified	17_1
44B	61B_MAG.9.fa	0.509992408951235	0.318751238770169	0.0064055599594158	4449978	17	17	0	0.912750680129319	0.0004328518286511	0.0050191259372517	0.362577958393856	0	0.967271099171703	0.971390194761585	NA	False	NA	NA	NA	NA	731	639	633	222	8202	8339	0.97029740645226	855	17306	Kosakonia cowanii	Kosakonia	unclassified	24_0
44B	63B_MAG.16.fa	0.0003382595454275	0.0002225547096443	NA	3387931	437	3	0	0.0249561517140292	1.37368063141853e-05	0	0.0002986385772326	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	4	16	0.912995523174617	0	212	Pantoea dispersa	Pantoea	unclassified	25_0
44B	64B_MAG.11.fa	25.1611173848129	0.910447741663646	0.0045357918188379	2292639	47	47	26	17.1034994651343	0.0113190345745049	0.834471105132557	0.999999999775527	0.0053112102054421	0.981621323258453	0.985961306563395	NA	False	46634	54.811575245529	0.697040288008705	0.993686110002253	35161	26858	26632	22461	214972	217894	0.979318157250254	49093	506387	Snodgrassella alvi	Snodgrassella	unclassified	60_2
44B	68B_MAG.18.fa	0.0147380415951803	0.011105532892203	0	4533506	30	28	0	0.155251761582613	7.29637366809824e-05	2.75724792246825e-05	0.0129293787881481	0	0.959999999999991	0.959999999999991	NA	False	NA	NA	NA	NA	5	5	5	0	244	265	0.964377692156956	5	621	Hafnia alvei	Hafnia	unclassified	13_1
44B	69B_MAG.20.fa	0.0152402266993137	0.0096643911086262	0.0003371089696884	4779194	76	35	0	0.179574442513782	8.22733098898963e-05	0.0001724140095589	0.0133669779384674	0	0.973300970873785	0.973300970873785	NA	False	NA	NA	NA	NA	22	22	22	0	257	504	0.913344963331331	22	2654	Gibbsiella quercinecans	Gibbsiella	unclassified	14_1
44B	70B_MAG.2.fa	0.722104231334749	0.0031266331558505	0.0056089681132315	2215802	15	2	0	18.0280012799073	0.0121192683166047	0.0025882276484992	0.471450087475609	0.0056153204138298	0.991979075850044	0.995117698343505	NA	False	548	143.180656934307	0.369776646499144	0.970843461016533	46	28	28	85	6139	6152	0.968601924200274	113	14000	Snodgrassella sp.	Snodgrassella	Snod_2	59_1
44B	70B_MAG.28.fa	0.0135167510301664	0.0107606082481512	0.0065306120989273	4428653	202	86	0	0.142274483133666	6.7917428906694e-05	1.10643123315365e-05	0.0118643480946463	0	0.959183673469384	0.959183673469384	NA	False	NA	NA	NA	NA	2	2	2	0	220	237	0.96827785241914	2	624	Citrobacter portucalensis	Citrobacter	unclassified	22_0
44B	71B_MAG.17.fa	87.838467686589	0.957878325275077	0.001164759795154	2461037	9	9	93	32.8529709493926	0.0209495426252584	0.949483896422524	1	0.0008308334396951	0.967321645985925	0.967821920944574	NA	False	20617	64.9045447931319	0.852817500572108	0.983217274192649	76360	75191	75021	4100	783462	802555	0.968997910764386	79121	1655429	Bartonella sp.	Bartonella	unclassified	43_1
44B	71B_MAG.23.fa	0.0401867039185396	0.0270280658997979	0.0107021298794011	4708846	16	15	0	0.282498950429121	0.0001302288658816	0.0002915788709165	0.0348626532765978	0	0.952658412235974	0.954843408594314	NA	False	4	13	1	1	65	62	62	20	675	857	0.94423000452895	82	4157	Enterobacter bugandensis	Enterobacter	unclassified	18_1
44B	72B_MAG.34.fa	0.0001758416219631	0.0001752136161703	NA	1592342	190	1	0	0.013468288786966	1.08028729508918e-05	0	0.0001552560987176	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	1	1	0.930232558139535	0	23	Schmidhempelia sp.	Schmidhempelia	unclassified	64_0
44B	73B_MAG.30.fa	15.9693717210531	0.920674366303481	0.003525399206948	2697703	60	60	15	13.9951166619415	0.0085397982701109	0.853737791002197	0.999999248320071	0.0096670013269027	0.99085418936222	0.992964794447211	NA	False	46313	71.3204283894371	0.593490921258316	0.970361059495704	21064	16203	16031	17364	164830	169439	0.986197249699275	33395	400858	Gilliamella sp.	Gilliamella	unclassified	53_4
44B	75B_MAG.10.fa	0.0003888497679155	0.0002999231403189	NA	4284431	37	5	0	0.0231715537824931	1.12042814161468e-05	0	0.000343295405712	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	6	13	0.920170826886853	0	287	Cronobacter turicensis	Cronobacter	unclassified	16_1
44B	77B_MAG.8.fa	0.0913651431912818	0.0633598791737103	0.0030527039007704	4518222	17	17	0	0.404848959470297	0.0001905341203045	0.0005843006386139	0.0775069356706649	0	0.967045454545452	0.967803030303028	NA	False	NA	NA	NA	NA	87	85	85	6	1468	1715	0.948537569530628	91	5844	Enterobacter asburiae	Enterobacter	unclassified	18_2
44B	77B_MAG.9.fa	2.65379742554822	0.457635404756414	0.0124050856891723	1877759	30	30	0	8.73517518839319	0.0063847922464323	0.145975069218148	0.903990019248704	0.0037625976354175	0.972313630493313	0.981503505942956	NA	False	4712	56.2366298811545	0.701578336261613	0.990399683301336	7589	5070	4975	6040	18236	19052	0.967469331731399	11015	96478	Bifidobacterium sp000499185	Bifidobacterium	unclassified	58_7
44B	7B_MAG.35.fa	9.8407283060486e-05	7.83308808307548e-05	NA	3038393	308	1	0	0.0118918997381505	6.89250347969704e-06	0	8.68898558001874e-05	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	1	3	0.907105087530161	0	79	Lonsdalea britannica	Lonsdalea	unclassified	26_0
44B	A9G03.fna	0.173366091011132	0.0077332730296533	0.0016624961401018	2670926	59	12	0	3.36142669374121	0.0020613620104181	0.0052562294874511	0.141940863631457	0.0009843378883562	0.99643849277014	0.996937103782321	NA	False	15	109.2	0.407262726604648	1	50	43	43	37	1824	1828	0.987693161011136	80	5692	Gilliamella sp.	Gilliamella	Gilli_apis_andre	51_1
44B	A9G10.fna	0.0563017814064265	0.0061996114876034	0.0009018271929142	2737107	46	13	0	1.35416368597266	0.0008198916487729	0.0029523873198964	0.0484989350196526	0.0001576147106871	0.996906323474817	0.997153817596832	NA	False	1	8	1	1	25	23	23	8	641	650	0.970645546636435	31	2186	Gilliamella sp.	Gilliamella	Gilli_4	50_1
44B	A9G11.fna	0.0845987055331792	0.0077222650243646	0.0010526353091006	3076170	129	25	0	1.72794282106025	0.0009893573349294	0.0037715730925143	0.071978758569892	0.0005501273453001	0.984399241510084	0.984744009653508	NA	False	4	28.5	0.504970760233919	1	181	177	177	22	1024	1098	0.950972482955424	199	4011	Gilliamella sp.	Gilliamella	Gilli_apis_dorsa	49_0
44B	A9G12.fna	0.0610427325585986	0.0066082008981529	0.0015418566581252	2532308	22	17	0	1.89158659223798	0.0011897225157519	0.0020191066805459	0.0524738399443163	0.0004995041600847	0.967729317426168	0.969098376686876	NA	False	80	59.475	0.354073322370657	0.988016795865633	165	158	158	16	581	665	0.984123647091932	174	3045	Gilliamella sp.	Gilliamella	Gilli_apis_dorsa	48_1
44B	A9G13.fna	0.0592457672549524	0.0065064604500575	0.0009624645607302	2369030	16	13	0	1.29050785557853	0.0008390135544708	0.002881348062287	0.0509691874758981	8.69133564300834e-05	0.98901259888661	0.989452094931146	NA	False	1	3	1	1	75	72	72	12	556	558	0.985327914455566	84	2084	Gilliamella sp.	Gilliamella	Gilli_apis_dorsa	48_2
44B	A9G17.fna	22.6632100031637	0.836738646600787	0.0112787850790694	2901642	1	1	4	50.2773174008974	0.0295165249417844	0.459297873410986	0.999999997962647	0.0089464797648334	0.974637545227122	0.98491954036788	NA	False	141110	93.074856494933	0.503639095606581	0.972537269043772	33801	20098	19504	34305	244559	252394	0.975592985730228	53809	821932	Gilliamella apicola	Gilliamella	Gilli_1	52_2
44B	A9G19.fna	9.29621323974192	0.904879515979208	0.0083695773820085	2388823	10	10	7	11.258244461886	0.0072871994889405	0.685626352391952	0.999727686420716	0.0082223277361695	0.988979387485957	0.993861427245641	NA	False	12688	46.8650693568726	0.593260791597665	0.98310164477231	18050	10054	9813	26079	84189	85220	0.981535137897948	35892	215114	Gilliamella apis	Gilliamella	Gilli_2	53_1
44B	A9G23.fna	0.118702210742257	0.0119274428952515	0.0033689329851115	2434386	53	20	0	3.25062913952929	0.0020879513606662	0.0037114081333034	0.0995080483802504	0.0044127990881726	0.984504703929164	0.98682899833979	NA	False	311	94.0900321543408	0.289936841032772	0.983961361953548	140	119	119	74	1132	1228	0.964836635025277	193	5317	Gilliamella sp.	Gilliamella	Gilli_bombus	45_3
44B	A9G35.fna	0.225862944693544	0.0710813417517801	0.003223796169343	2628355	125	66	0	4.00057425229468	0.0024794520967611	0.0054109890026271	0.180808155478385	0.0006982947108595	0.980593446772606	0.982984109126705	NA	False	115	66.6695652173913	0.839218837060666	1	276	242	240	61	2281	2436	0.979471091019566	301	8632	Gilliamella sp.	Gilliamella	Gilli_bombus	46_2
44B	A9G47.fna	0.0916377630649196	0.0069319476462002	0.0015052252788016	2847396	61	17	0	1.81129946388609	0.0010757188809988	0.0036749366789866	0.0777289745639613	0.000227296281549	0.988149847094801	0.989296636085627	NA	False	6	56.1666666666667	0.836842105263158	1	124	112	112	31	1036	1086	0.971086857949841	143	4230	Gilliamella sp.	Gilliamella	Gilli_bombus	45_1
44B	B6C99.fna	8.03812612764249	0.810607738395802	0.0085404943921675	2709192	77	74	5	17.4137199373365	0.0106098588608833	0.500427064600811	0.999172966512246	0.005322810600646	0.986146444079416	0.99165924766532	NA	False	24023	67.4593098280814	0.586552702786022	0.985830897615588	18782	11308	11057	22080	82489	84146	0.977437014438559	33137	234944	Gilliamella apis	Gilliamella	Gilli_2	53_3
44B	BBC0122.fna	0.638432628924206	0.071604685176038	0.0052659245193592	2907212	1	1	0	4.05206347131286	0.0023765825387419	0.0296775742532707	0.43092099824563	0.0010528385595245	0.966063584417993	0.970143372083589	NA	False	955	42.1685863874346	0.641673824671222	0.986521961947206	2928	2576	2550	864	6785	7255	0.964760370151664	3414	35060	Bartonella apis	Bartonella	Bapis	39_1
44B	BBC0244.fna	3.93955336162923	0.544652298282006	0.0082972130389892	2643257	1	1	1	8.47239112549953	0.0052113808673007	0.219222724086232	0.969150218716096	0.0073771189338138	0.975263261439059	0.981657123331642	NA	False	12012	47.5064102564103	0.742978542852352	0.992586090338693	14334	10629	10443	9424	38686	39710	0.97375751830907	19867	148914	Bartonella apis	Bartonella	Bapis	39_3
44B	BGI32.fna	0.399016140798392	0.0120822483425205	0.0055378144703433	2483892	119	35	0	6.33226079903169	0.0040372273549024	0.0071891209440667	0.296952802618639	0.0025242836937016	0.974911799294394	0.980063840510724	NA	False	661	72.3676248108926	0.859820635869171	0.995106119637604	448	356	350	227	3797	3862	0.971562054281441	577	14010	Snodgrassella sp.	Snodgrassella	Snod_bombus	62_2
44B	BHC44.fna	0.181426700932184	0.0103323078972003	0.0015323905436607	2582966	90	20	0	2.36481832079595	0.001476580264986	0.0078715708995008	0.148026432694257	0.0007439763289361	0.992032264410781	0.992671650600039	NA	False	52	32.9807692307692	0.96869327164064	1	162	149	148	61	1847	1905	0.973853061151943	209	6438	Snodgrassella sp.	Snodgrassella	Snod_bombus	62_3
44B	BHC57.fna	0.122752930427077	0.0063510472271705	0.0029265669702637	2609176	74	15	0	2.13383801635773	0.001324783995619	0.0044814914747031	0.10272316160635	0.0013520294613645	0.984606174634397	0.986573163431113	NA	False	73	31.1506849315068	0.862875080778127	0.973378902264844	180	157	155	75	1226	1298	0.966535163362158	230	5070	Snodgrassella sp.	Snodgrassella	Snod_bombus	62_4
44B	BINDI.fna	53.9267226121417	0.977128885598883	0.0226810185375168	1734546	1	1	56	20.2626911952713	0.0153861293605667	0.965744350394858	1	0.0209409487976517	0.985097855208676	0.995708984626846	NA	False	1026367	68.3919387509536	0.361638366254608	0.97854101124588	24963	7188	6700	110750	341443	350249	0.974427311052932	117450	724959	Bifidobacterium coryneforme 	Bifidobacterium	Bifido_2	57_1
44B	CIN.fna	0.0513626894163138	0.0021244283597131	0.0012684967262403	2454778	26	2	0	1.45171116618448	0.0009275443183634	0.0017109490145341	0.0443401691808238	0.0010102178845532	0.966666666666667	0.967142857142857	NA	False	1	2	0.113702623906706	1	140	138	138	9	455	488	0.929291948261161	147	1612	Commensalibacter intestini	Commensalibacter	Com_drosophila	28_0
44B	ESL0198.fna	10.0478898584034	0.8667334785378	0.0047169222733123	2245110	1	1	8	13.8796170205998	0.0092635641276204	0.687900370137766	0.999859778430198	0.0036305345588809	0.983208496178481	0.986328777554176	NA	False	12349	56.6109806462062	0.789230120817713	0.996601978249136	25933	21114	20984	13216	83300	85429	0.97831984826892	34200	232333	Bifidobacterium polysaccharolyticum	Bifidobacterium	Bifido_1.4	58_1
44B	ESL0200.fna	4.58640133283779	0.925176950048912	0.0047077918545405	1945323	1	1	4	5.84292560457149	0.0041894492486956	0.403461019069841	0.982574007697458	0.0035453061789881	0.991245594766978	0.994246122248242	NA	False	1945	57.3825192802057	0.784998947981017	0.990710693502816	6871	4516	4484	5735	33541	34461	0.986320013767574	10219	91786	Bifidobacterium sp.	Bifidobacterium	Bifido_1.5	58_8
44B	ESL0825.fna	9.07055300092978	0.809461763592351	0.0154714422876086	2213414	5	5	5	16.6421347814376	0.0111886047997061	0.541395780454989	0.999667642147256	0.0040273340325303	0.982346309414829	0.991433099146898	NA	False	25248	57.9937816856781	0.565556834436006	0.984241139689308	21155	10266	9953	35939	73550	74795	0.955309103167012	45892	242265	Bifidobacterium apousia	Bifidobacterium	Bifido_1.1	58_6
44B	ESL0827.fna	5.69455928710544	0.645409061952976	0.0068462679807004	2191404	1	1	1	16.7996725371259	0.0113490500040674	0.210834241426957	0.99345003681862	0.0013415956216019	0.979124415884058	0.984593840566379	NA	False	4539	49.2070940735845	0.798885082302391	0.995444837412382	9645	7118	7062	5443	46627	47449	0.980859403608985	12505	159253	Bifidobacterium sp.	Bifidobacterium	Bifido_1.4	58_2
44B	GAPWK.fna	300.385192513757	0.980335808106741	0.01094655936781	3139412	1	1	326	136.674216712491	0.0771394147974966	0.968868374077694	1	0.0103166793065552	0.988201574328898	0.99598412323202	NA	False	1191299	147.804734159938	0.408473511737443	0.953156014774536	35887	12215	11687	92722	3566297	3657464	0.985141375622483	104409	7755282	Gilliamella apicola	Gilliamella	Gilli_1	52_1
44B	Ga0055041.fna	0.142542300016984	0.0189633576766303	0.0017938319413619	2260992	61	8	0	1.86534453930967	0.0012438972648436	0.0065064361129981	0.118265995724884	0.0025585366801383	0.989939501053633	0.990891169872884	NA	False	36	88.8888888888889	0.778774722517031	1	148	134	132	48	1294	1337	0.984797097847455	180	4079	Gilliamella sp.	Gilliamella	Gilli_bombus	46_4
44B	Ga0056940.fna	0.0016414816284383	0.000290200866487	0	1895239	4	1	0	0.119369241323529	8.67265829404579e-05	0.000157236105842	0.0014483783640641	0	1	1	NA	False	NA	NA	NA	NA	0	0	0	0	13	13	0.997191356710061	0	34	Bifidobacterium bombi	Bifidobacterium	Bifido_bombus	66_0
44B	Ga0057557.fna	7.89292900748833e-05	7.89292900748833e-05	NA	2052470	5	1	0	0.0088860299724189	6.20405007418346e-06	0	6.96921345264556e-05	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	1	1	1	0	37	Bifidobacterium bohemicum	Bifidobacterium	Bifido_bombus	65_0
44B	Ga0061080.fna	0.119029460813766	0.040765263326968	0.0031371762927172	2521485	113	70	0	1.58478224744404	0.0010025280887118	0.0042014923745332	0.099768218575875	0.0005137829994655	0.972437228619974	0.9743250896734	NA	False	146	79.8767123287671	0.80642031437971	0.989823388840631	292	272	271	43	1131	1186	0.976575622808002	314	5177	Gilliamella intestini	Gilliamella	Gilli_bombus	46_3
44B	Ga0072403.fna	13.2159177346165	0.907384327704303	0.0139984925359368	2145544	40	38	9	22.3750972634894	0.0153040896769946	0.718284500341172	0.999991450650499	0.0120089837709941	0.983916797686864	0.992593005954795	NA	False	77790	50.5697904614989	0.477033194692322	0.97386239388297	24786	11415	11089	46682	106709	109248	0.977986684843971	57771	289987	Lactobacillus kimbladii	Lactobacillus	Firm5_4	37_2
44B	Ga0077910.fna	69.3886944904286	0.970637558030138	0.0041284949104789	2692351	1	1	74	31.0508624374507	0.018924483713958	0.949323843733599	1	0.0031475832144141	0.987969856563975	0.994132429390202	NA	False	126264	80.1634195019958	0.782255790177604	0.989742293961244	30748	14997	14751	33904	706931	722336	0.985670918920268	48655	1480818	Frischella perrara	Frischella	Fper_1	44_1
44B	Ga0098206.fna	0.0004311334054621	0.000338240276275	NA	1830060	1	1	0	0.0248354821829857	1.83596240146918e-05	0	0.000380618343476	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	4	6	0.962472406181016	0	124	Bifidobacterium actinocoloniiforme	Bifidobacterium	Bifido_bombus	63_0
44B	Ga0098617.fna	0.0078376234580362	0.0065572937763994	NA	1535542	55	23	0	0.101904474539935	8.25322527840362e-05	0	0.0068967291607952	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	49	53	0.981058884305662	0	165	Apilactobacillus kunkeei	Apilactobacillus	Lkun	10_1
44B	Ga0133557.fna	38.8151447185177	0.910319752653589	0.0033620691719456	3086198	19	16	40	27.1956612469026	0.0154901397612811	0.873492562693644	0.999999999999999	0.0041448462476698	0.987939628403154	0.990116000209216	NA	False	102145	70.7405159332322	0.707088949640627	0.986676690162973	32512	26645	26328	23749	456165	462574	0.986802669268482	50077	1021595	Gilliamella apis	Gilliamella	Gilli_3	53_5
44B	Ga0133563.fna	79.6068954822702	0.961798512508452	0.0141746449902844	1683102	1	1	86	39.3281872522333	0.030316191711216	0.942768768618895	1	0.0131087793999584	0.975457783581299	0.994022470720505	NA	False	670028	94.5330389177766	0.46482212267155	0.975599951758338	38943	9485	9016	70146	494384	506131	0.973493887451607	79162	1045609	Lactobacillus apis	Lactobacillus	Firm5_1	36_1
44B	Ga0216357.fna	0.0011331745941518	0.0010473838561831	NA	1899972	5	2	0	0.0361131239045204	2.62063110642646e-05	0	0.0010000927402151	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	9	9	0.993163561665217	0	46	Bombella sp.	Bombella	Bom_apis_melli	4_0
44B	Ga0226843.fna	0.108831745594281	0.0040597043070216	0.0017362962332539	1654554	13	5	0	4.67251055870155	0.0036353936807239	0.0023861415221261	0.0916254008788914	7.61660698535093e-05	0.956940222897669	0.958966565349544	NA	False	1	3	1	1	170	162	162	10	651	721	0.950400138313653	172	5270	Lactobacillus bombicola	Lactobacillus	Firm5_bombus_2	32_1
